instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,practice_attention_check.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,Practice_correct_key_required,prac_attention_resp.started,prac_question.started,prac_options.started,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,45,0,45,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,45,0,45,0,780.406667800009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_09_nosub_2.mp4,audios/silence.mp3,visual,780.4021420000063,780.8076912000106,781.0080962000065,781.0080962000065,781.0079028666698,782.2598473999969,791.4584937000036,791.2418782000022,"[4.035477600002196, 8.816214400008903]",791.3330769000022,791.3331311000074,None,791.3331659999967,791.3331835999998,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,46,0,46,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,46,0,46,0,791.4584937000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_33_nosub_0.mp4,audios/clip_wurst_33_nosub_0.mp3,audiovisual,791.4532640999969,791.8420258999977,792.0417836999986,792.0417836999986,792.0418646666697,801.7739593000006,801.9584632000042,801.7741444999992,[],801.8594381000003,801.8594752000063,None,801.859515300006,801.859532500006,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,47,0,47,,,,,,,,,,,,,,,,,,,,,,3,None,4.304141399989021,None,,,,,,,,,,,47,0,47,0,801.9584632000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_29_sub_0.mp4,audios/silence.mp3,visual,801.95276130001,802.376196600002,802.5775999000034,802.5775999000034,802.5756585666716,803.8279536000045,814.1038165000064,813.9932495000103,[10.63353669999924],814.0971653000015,818.4101410000003,3,818.4101934000064,818.4102129000094,None,3,814.1038165000064,814.1038165000064,814.1038165000064,4.304141399989021,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,48,0,48,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,48,0,48,0,818.5365215000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_20_sub_1.mp4,audios/silence.mp3,visual,818.5303868000046,818.9102980000025,819.1109485000052,819.1109485000052,819.1107542666762,820.3624942000024,831.3615066000057,831.1310055000067,[6.719641900010174],831.247617400004,831.2476558000053,None,831.24768700001,831.2477043000108,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,49,0,49,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,49,0,49,0,831.3615066000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_06_nosub_2.mp4,audios/clip_herz_06_nosub_2.mp3,audiovisual,831.3578114999982,831.746914000003,831.9474479000055,831.9474479000055,831.9472371666673,842.7571142000088,842.7571142000088,842.5308397000044,"[4.867178500004229, 8.074729300002218]",842.6260426000081,842.6261097000097,None,842.6261520999979,842.626176100006,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,50,0,50,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,50,0,50,0,842.7571142000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_21_nosub_1.mp4,audios/clip_claude_21_nosub_1.mp3,audiovisual,842.7522460000037,843.1313540999981,843.3319897000038,843.3319897000038,843.3318259666742,855.6017386000021,855.829608400003,855.6018814999989,[9.728996099991491],855.7047240000102,855.7047596000048,None,855.7048007999983,855.7048335,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,51,0,51,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,51,0,51,0,855.829608400003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_04_sub_1.mp4,audios/clip_dampf_04_sub_1.mp3,audiovisual,855.824289199998,856.2183424000104,856.4197124000057,856.4197124000057,856.4194100666684,866.0512851000094,866.2687262000109,866.0515230000019,[4.992716099994141],866.1521540000103,866.1521912000026,None,866.1522344999976,866.1522880999983,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,52,0,52,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,52,0,52,0,866.2687262000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_14_nosub_1.mp4,audios/clip_wurst_14_nosub_1.mp3,audiovisual,866.2637666000082,866.6685024000035,866.8685840000107,866.8523799000104,866.852229766668,876.8842874999973,877.0938892999984,876.8844653999986,[7.75647829999798],876.9857057000045,876.985769699997,None,876.9858224000054,876.9858556000108,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,53,0,53,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,53,0,53,0,877.0938892999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_06_nosub_0.mp4,audios/silence.mp3,visual,877.0881238000002,877.4937858000048,877.6948378000088,877.6948378000088,877.6945880666647,878.9458650000015,888.2573413000064,888.0266716000042,[5.650312600002508],888.1288017000043,888.1288869999989,None,888.1289322000084,888.1289517999976,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,54,0,54,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,54,0,54,0,888.2573413000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_14_sub_2.mp4,audios/clip_hund_14_sub_2.mp3,audiovisual,888.2526034000039,888.644441299999,888.8449474000081,888.8449474000081,888.844465966675,898.9597197999974,898.9597197999974,898.7491273000051,[],898.8411796,898.8412318000046,None,898.8412697000022,898.8412881999975,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,55,0,55,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,55,0,55,0,898.9597197999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_04_sub_0.mp4,audios/clip_lied_04_sub_0.mp3,audiovisual,898.9551592000062,899.3432597000065,899.5440917000087,899.5440917000087,899.5438136666673,,910.7362594000006,910.5280610000045,[],910.6256045000046,910.6256401999999,None,910.6256749000022,910.625709400003,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,56,0,56,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,56,0,56,0,910.7362594000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_17_nosub_1.mp4,audios/silence.mp3,visual,910.7304576000024,911.1363599000033,911.337303200009,911.337303200009,911.3368618666757,912.5889538000047,923.0486469000025,922.8551848000061,[10.336659799999325],922.9495524000085,922.9496197999979,None,922.9496846000111,922.9497135999991,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,57,0,57,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,57,0,57,0,923.0486469000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_22_nosub_0.mp4,audios/silence.mp3,visual,923.0427722000022,923.4645463000052,923.6662123999995,923.6662123999995,923.6642900666668,924.916590400011,935.5801214000094,935.3667529000086,[],935.4563726000051,935.4564603000035,None,935.4565224999969,935.4565584000084,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,58,0,58,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,58,0,58,0,935.5801214000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_15_nosub_2.mp4,audios/clip_wurst_15_nosub_2.mp3,audiovisual,935.5747046000033,935.9636354999966,936.163641799998,936.163641799998,936.1634025666756,945.5952539999998,945.7983957999968,945.5954228000046,[5.532026700006099],945.6994573999982,945.6995253000059,None,945.6995872999978,945.6996126000013,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,59,0,59,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,59,0,59,0,945.7983957999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_14_nosub_2.mp4,audios/clip_weißt_14_nosub_2.mp3,audiovisual,945.7944978000014,946.2049208000099,946.4047362999991,946.4047362999991,946.4042838666685,955.3352057000011,955.4323203000095,955.335401400007,"[2.8055308000039076, 8.088730300005409]",955.4238617000083,955.4239133000083,None,955.423955899998,1075.4303097000084,None,,,,,,,955.4323203000095,955.4323203000095,955.4323203000095,1075.533110400007,1075.533110400007,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,60,0,60,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,60,0,60,0,1075.533110400007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_30_sub_2.mp4,audios/silence.mp3,visual,1075.5273703999992,1075.9393402999995,1076.139732399999,1076.139732399999,1076.139691166671,1077.3916648000013,1088.336665499999,1088.1583306000102,"[2.927485699998215, 12.07275400000799]",1088.2432006000017,1088.2432837000088,None,1088.2433535000018,1088.2433719999972,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,61,0,61,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,61,0,61,0,1088.336665499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_09_sub_1.mp4,audios/silence.mp3,visual,1088.3311044000002,1088.7600822000095,1088.9601344999974,1088.9435618999996,1088.9434863666722,1090.1956081000098,1099.580532100008,1099.376642800009,[],1099.466787199999,1099.4668404999975,None,1099.466882000008,1099.4668994000094,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,62,0,62,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,62,0,62,0,1099.580532100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_01_sub_0.mp4,audios/clip_wurst_01_sub_0.mp3,audiovisual,1099.5753846000007,1099.968181999997,1100.1688525000063,1100.1688525000063,1100.1694727666656,1110.3106395000068,1110.3106395000068,1110.1000230000063,[],1110.1937691000057,1110.1938091000047,None,1110.1938777000032,1110.1939112999971,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,63,0,63,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,63,0,63,0,1110.3106395000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_26_sub_1.mp4,audios/clip_weißt_26_sub_1.mp3,audiovisual,1110.3051364999992,1110.693658700009,1110.8938062000088,1110.8938062000088,1110.8937903666704,1121.126470400006,1121.3372673999984,1121.1266491999995,[7.44069909999962],1121.2292381000007,1121.2293013000017,None,1121.22935400001,1121.229378300006,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,64,0,64,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,64,0,64,0,1121.3372673999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_07_nosub_2.mp4,audios/silence.mp3,visual,1121.331551700001,1121.7371532999969,1121.9381388000038,1121.9381388000038,1121.9371775666698,1123.1909216000058,1134.1235242999974,1133.957056500003,"[4.2195990000036545, 10.724629200005438]",1134.035891300009,1134.0359462000051,None,1134.036013200006,1134.0360382000072,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,65,0,65,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,65,0,65,0,1134.1235242999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_28_sub_1.mp4,audios/silence.mp3,visual,1134.1204244999972,1134.5401697000052,1134.7421929999982,1134.7421929999982,1134.7416414666698,1135.992924200007,1145.2567616000015,1145.074428500011,[],1145.1581529000105,1145.158206100008,None,1145.158286100006,1145.158313100008,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,66,0,66,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,66,0,66,0,1145.2567616000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_12_sub_0.mp4,audios/silence.mp3,visual,1145.2510586999997,1145.65745720001,1145.8581125000055,1145.8581125000055,1145.8581964666703,1147.1102511000063,1155.1749122000037,1154.956777600004,[6.529634000005899],1155.042908500007,1155.042956899997,None,1155.0430392999988,1155.043071100008,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,67,0,67,,,,,,,,,,,,,,,,,,,,,,4,None,4.498816600011196,None,,,,,,,,,,,67,0,67,0,1155.1749122000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_23_nosub_2.mp4,audios/clip_wurst_23_nosub_2.mp3,audiovisual,1155.170128800004,1155.5561049000098,1155.7569111000048,1155.7569111000048,1155.7570183666724,1166.2896081000072,1166.388951300003,1166.2897832000017,"[3.668774300007499, 7.776637999995728]",1166.3838230999972,1170.8887430000032,4,1170.8888042000035,1170.8888303999993,None,4,1166.388951300003,1166.388951300003,1166.388951300003,4.498816600011196,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,68,0,68,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,68,0,68,0,1170.9988900000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_04_nosub_2.mp4,audios/clip_wurst_04_nosub_2.mp3,audiovisual,1170.9941105000034,1171.3995647999982,1171.5997403000074,1171.5997403000074,1171.5995515666766,1183.2517577000108,1183.4609807000088,1183.251971500009,[4.262748399996781],1183.329387500009,1183.3294194000046,None,1183.3294475000002,1183.3294630000019,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,69,0,69,,,,,,,,,,,,,,,,,,,,,,3,None,3.05652809998719,None,,,,,,,,,,,69,0,69,0,1183.4609807000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_23_sub_1.mp4,audios/clip_holo_23_sub_1.mp3,audiovisual,1183.4564640000026,1183.828111900002,1184.0289742000023,1184.0289742000023,1184.0290209666748,1194.062402399999,1194.1727857000078,1194.06263890001,[],1194.1658716000093,1197.2436486000079,3,1197.2437117000081,1197.2437385000085,None,3,1194.1727857000078,1194.1727857000078,1194.1727857000078,3.05652809998719,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,70,0,70,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,70,0,70,0,1197.3585284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_31_nosub_1.mp4,audios/clip_wurst_31_nosub_1.mp3,audiovisual,1197.3535801000107,1197.7426134999987,1197.9435557000106,1197.9435557000106,1197.9435973666734,1207.9748797000066,1209.171766200001,1208.9604686000093,[],1209.0421606000018,1209.0421936000057,None,1209.0422207000083,1209.042235800007,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,71,0,71,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,71,0,71,0,1209.171766200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_25_nosub_1.mp4,audios/clip_weißt_25_nosub_1.mp3,audiovisual,1209.1667210000014,1209.5560662000062,1209.7561103000044,1209.7561103000044,1209.7559104666764,1221.9738921000098,1221.9738921000098,1221.7742822,[5.317923399998108],1221.864281400005,1221.8643458000006,None,1221.8644802000053,1221.8645722000074,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,72,0,72,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,72,0,72,0,1221.9738921000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_32_sub_1.mp4,audios/silence.mp3,visual,1221.9682494000008,1222.366802900011,1222.5696763000014,1222.5696763000014,1222.5677672666682,1223.8188585000025,1233.399867500004,1233.2002721000026,[7.399931899999501],1233.285087700002,1233.2851287000085,None,1233.2852015000099,1233.2852322000108,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,73,0,73,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,73,0,73,0,1233.399867500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_08_sub_1.mp4,audios/clip_lied_08_sub_1.mp3,audiovisual,1233.3958187000098,1233.7927575000067,1233.9945892999967,1233.9945892999967,1233.993757466673,,1243.2849148000096,1243.093618800005,[7.492598199998611],1243.1861891000008,1243.1862312000012,None,1243.1862615999999,1243.186280599999,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,74,0,74,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,74,0,74,0,1243.2849148000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_03_nosub_2.mp4,audios/silence.mp3,visual,1243.2802717000013,1243.7016812000074,1243.9172355000046,1243.9004631999996,1243.9001724666634,1245.1521483000106,1256.4923084000038,1256.3033073999977,"[4.474449600005755, 11.521867700008443]",1256.3814058999997,1256.381454500006,None,1256.3814913000097,1256.3815088999982,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,75,0,75,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,75,0,75,0,1256.4923084000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_08_nosub_1.mp4,audios/silence.mp3,visual,1256.4865982000047,1256.891878399998,1257.0935870000103,1257.0935870000103,1257.092385066677,1258.3442137000093,1267.3440581000032,1267.1255363000091,[],1267.2198961000104,1267.2199357000063,None,1267.2199738000054,1267.2199966000044,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,76,0,76,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,76,0,76,0,1267.3440581000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_26_sub_1.mp4,audios/clip_wurst_26_sub_1.mp3,audiovisual,1267.3388010000053,1267.7254612999968,1267.9259189000004,1267.9259189000004,1267.9257228666722,1279.9444845000107,1280.16620040001,1279.9446565000108,[10.347163799990085],1280.0473471000005,1280.0473816000012,None,1280.0474209000095,1280.047438900001,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,77,0,77,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,77,0,77,0,1280.16620040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_04_nosub_0.mp4,audios/silence.mp3,visual,1280.1601539999974,1280.5623654000083,1280.7627509000013,1280.7627509000013,1280.7626951666646,1282.0145461000066,1290.489147100001,1290.2941997000016,[],1290.393600299998,1290.3936687000096,None,1290.3937117000023,1290.393735500009,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,78,0,78,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,78,0,78,0,1290.489147100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_29_sub_1.mp4,audios/silence.mp3,visual,1290.4843253,1290.9034437000082,1291.10382270001,1291.10382270001,1291.1039055666663,1292.355558100011,1303.331943600002,1303.1222392000054,[],1303.2149570000038,1303.2150199000025,None,1303.21505910001,1303.2150762000092,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,79,0,79,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,79,0,79,0,1303.331943600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_17_nosub_2.mp4,audios/clip_lied_17_nosub_2.mp3,audiovisual,1303.3282223999995,1303.716212600004,1303.9172037000098,1303.9172037000098,1303.9167525666746,1313.9494084000034,1314.1367102000077,1313.9495336999971,[7.700440500004333],1314.0212033999996,1314.0212593000033,None,1314.0213055000058,1314.021322600005,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,80,0,80,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,80,0,80,0,1314.1367102000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_13_sub_0.mp4,audios/clip_wurst_13_sub_0.mp3,audiovisual,1314.131369499999,1314.5363790999982,1314.7368889000063,1314.7208202000038,1314.7203914666645,1324.3517807000026,1324.5404227000108,1324.3519708000094,[],1324.446054,1324.4460913000075,None,1324.4461572,1324.4461949000106,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,81,0,81,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,81,0,81,0,1324.5404227000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_16_nosub_0.mp4,audios/silence.mp3,visual,1324.5347693000076,1324.9568109000102,1325.1581436999986,1325.1581436999986,1325.1576742666696,1326.4089341000072,1334.410287400009,1334.1880940999981,[],1334.2758890999976,1334.2759401000076,None,1334.2759888,1334.2760133999982,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
