instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_clip.stopped,prac_sound.stopped,practice_clip.stopped,prac_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,46,0,46,,,,,,,,,,,,,,,,,,,,,,3,None,3.3833121999923605,None,,,,,,,,,,,46,0,46,0,779.9469021999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_15_sub_1.mp4,audios/clip_weißt_15_sub_1.mp3,audiovisual,779.9403426999925,780.3311806000129,780.5319633000181,780.5319633000181,780.5310927666762,791.5413723000092,791.5413723000092,791.4483257000102,[6.054605300014373],791.5363170999917,794.9289940000162,3,794.9290559999936,794.929083199997,None,3,791.5413723000092,791.5413723000092,791.5413723000092,3.3833121999923605,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,47,0,47,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,47,0,47,0,795.0417401000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_01_nosub_0.mp4,audios/clip_hund_01_nosub_0.mp3,audiovisual,795.0370807000145,795.4428086999978,795.6437739999965,795.6437739999965,795.6433185666722,,806.6444309999933,806.4438867999997,[],806.539989300014,806.5400232000102,None,806.5400511000189,806.5400684000051,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,48,0,48,,,,,,,,,,,,,,,,,,,,,,4,None,14.177490600006422,None,,,,,,,,,,,48,0,48,0,806.6444309999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_29_nosub_0.mp4,audios/silence.mp3,visual,806.6381780999945,807.0528126000136,807.25474080001,807.25474080001,807.2528942666579,808.5051104000013,818.7680380000093,818.6711856000184,[10.722954099997878],818.7626365000033,832.951437700016,4,832.9515006000001,832.9515269999974,None,4,818.7680380000093,818.7680380000093,818.7680380000093,14.177490600006422,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,49,0,49,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,49,0,49,0,833.043330000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_27_nosub_0.mp4,audios/silence.mp3,visual,833.0377814999956,833.4615036000032,833.6615761000139,833.6615761000139,833.6612666666663,834.9128246000037,845.8640649000008,845.6806100000103,[],845.7638173000014,845.7638501000183,None,845.7638770999911,845.763892100018,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,50,0,50,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,50,0,50,0,845.8640649000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_11_nosub_0.mp4,audios/silence.mp3,visual,845.8579912999994,846.264122499997,846.4643151999917,846.4643151999917,846.465106266671,847.7159594999976,856.7141383000126,856.496352999995,[],856.599572200008,856.5996236999927,None,856.5996658999939,856.5996940000041,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,51,0,51,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,51,0,51,0,856.7141383000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_04_sub_0.mp4,audios/clip_weißt_04_sub_0.mp3,audiovisual,856.7095629000105,857.1138913000177,857.314979799994,857.314979799994,857.3148191666735,,867.630779500003,867.4167860000161,[],867.5295753999962,867.5296570000064,None,867.5297236000188,867.5297532000113,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,52,0,52,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,52,0,52,0,867.630779500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_26_nosub_2.mp4,audios/silence.mp3,visual,867.6244107999955,868.0303349000169,868.2320293000084,868.2320293000084,868.231318166658,869.4824889000156,877.6415627000097,877.4459881999937,"[6.51547159999609, 8.451167799998075]",877.5412215999968,877.541292400012,None,877.5413392999908,877.5413556999993,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,53,0,53,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,53,0,53,0,877.6415627000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_18_sub_0.mp4,audios/silence.mp3,visual,877.6355555999908,878.0543880000187,878.2547777,878.2547777,878.2546660666742,879.5062412999978,888.4736962000025,888.2702371999912,[],888.358141100005,888.3581900999998,None,888.3582491000125,888.3582813999965,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,54,0,54,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,54,0,54,0,888.4736962000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_21_nosub_1.mp4,audios/silence.mp3,visual,888.4673921999929,888.8625311999931,889.0630906000151,889.0630906000151,889.0627429666677,890.3153681000113,901.5306744000118,901.3323010000167,[10.361534299998311],901.4265934000141,901.4266273000103,None,901.4266639999987,901.4266866999969,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,55,0,55,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,55,0,55,0,901.5306744000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_07_nosub_1.mp4,audios/clip_weißt_07_nosub_1.mp3,audiovisual,901.5253590999928,901.9412334999943,902.1419355999969,902.1419355999969,902.1418042666667,911.874401100009,912.0723175000167,911.8745664000162,[],911.965418000007,911.9654814999958,None,911.9655266999907,911.965543600003,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,56,0,56,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,56,0,56,0,912.0723175000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_17_sub_0.mp4,audios/silence.mp3,visual,912.0660596000089,912.4660887999926,912.6665828000114,912.6665828000114,912.6663923666677,913.9195113000169,922.7026077999908,922.4984600000025,[],922.579430999991,922.5794850999955,None,922.5795372000139,922.5795839999919,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,57,0,57,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,57,0,57,0,922.7026077999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_35_nosub_0.mp4,audios/clip_hund_35_nosub_0.mp3,audiovisual,922.6990241000021,923.0908307000063,923.2935670000152,923.2935670000152,923.2914578666716,933.7249588000122,933.9201555000036,933.7251433999918,[],933.8135035000159,933.8135531000153,None,933.8136363000085,933.8136692999979,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,58,0,58,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,58,0,58,0,933.9201555000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_18_nosub_2.mp4,audios/silence.mp3,visual,933.9138664999919,934.3173007000005,934.5177936000109,934.5177936000109,934.5178098666695,935.7689658000018,945.3929082000104,945.2182063999935,"[5.916576499992516, 7.660601199982921]",945.2979512000165,945.2979860999912,None,945.298020599992,945.2980396999919,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,59,0,59,,,,,,,,,,,,,,,,,,,,,,None,space,,,112.67024050001055,None,,,,,,,,,59,0,59,0,945.3929082000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_05_nosub_2.mp4,audios/clip_dampf_05_nosub_2.mp3,audiovisual,945.3882249000017,945.8011319999932,946.0022454000136,946.0022454000136,946.0015398666767,,954.7902023000061,954.7016081000038,"[4.618831300002057, 9.163474399974803]",954.7807911999989,954.7808323999925,None,954.7808743999922,1067.4657036999997,space,,,,,,,954.7902023000061,954.7902023000061,954.7902023000061,112.67024050001055,None,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,60,0,60,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,60,0,60,0,1067.5611555000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_08_nosub_1.mp4,audios/silence.mp3,visual,1067.5546587000135,1067.9749536000018,1068.175057799992,1068.175057799992,1068.1747699666632,1069.4276432000042,1077.4644472000073,1077.2733451999957,[7.875501699978486],1077.3631056000013,1077.3631428999943,None,1077.3632245000044,1077.3632522000116,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,61,0,61,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,61,0,61,0,1077.4644472000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_11_sub_0.mp4,audios/clip_herz_11_sub_0.mp3,audiovisual,1077.4597962000116,1077.8650304000184,1078.0653891999973,1078.0653891999973,1078.0650708666692,,1087.558607700019,1087.3696498000063,[5.517690699984087],1087.457224200014,1087.4572630000184,None,1087.4572974000184,1087.457316200016,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,62,0,62,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,62,0,62,0,1087.558607700019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_20_nosub_1.mp4,audios/silence.mp3,visual,1087.554181799991,1087.9729264999914,1088.1727162000025,1088.1727162000025,1088.1724610666608,1089.4244920999918,1097.8215076999913,1097.6054508000088,[3.364243499992881],1097.697789800004,1097.6978262000193,None,1097.6978681000182,1097.6978963000001,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,63,0,63,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,63,0,63,0,1097.8215076999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_14_sub_2.mp4,audios/clip_hund_14_sub_2.mp3,audiovisual,1097.8160398000036,1098.2041395000124,1098.404830400017,1098.404830400017,1098.404610666683,,1108.5025360000145,1108.303866800008,[6.306555799994385],1108.3948679000023,1108.3949050999945,None,1108.3949456000119,1108.3949761000113,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,64,0,64,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,64,0,64,0,1108.5025360000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_24_sub_2.mp4,audios/clip_holo_24_sub_2.mp3,audiovisual,1108.4969824000145,1108.8965310000058,1109.09647270001,1109.09647270001,1109.0960708666573,1118.927968300006,1119.1268637000176,1118.9281425999943,[7.785340399976121],1119.022026199993,1119.0220630000113,None,1119.022099599999,1119.0221224999987,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,65,0,65,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,65,0,65,0,1119.1268637000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_06_sub_1.mp4,audios/silence.mp3,visual,1119.1215034000052,1119.5211969999946,1119.7216349999944,1119.7383114999975,1119.738301666661,1120.9917835000088,1132.530912999995,1132.3573840000026,[],1132.4413380000042,1132.4413929000148,None,1132.4414360999945,1132.4414534000098,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,66,0,66,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,66,0,66,0,1132.530912999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_16_nosub_0.mp4,audios/silence.mp3,visual,1132.5263913999952,1132.9426447000005,1133.1432942000101,1133.1432942000101,1133.142877666662,1134.3938678000122,1143.3488016000192,1143.1744627000007,[],1143.2587988000014,1143.2588916000095,None,1143.258943599998,1143.2589670000016,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,67,0,67,,,,,,,,,,,,,,,,,,,,,,4,None,5.060397099994589,None,,,,,,,,,,,67,0,67,0,1143.3488016000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_09_sub_0.mp4,audios/silence.mp3,visual,1143.343021800014,1143.7585499999986,1143.959163899999,1143.959163899999,1143.9589030666723,1145.2108561999921,1155.574441100005,1155.4771929999988,[],1155.569014800014,1160.643602600001,4,1160.6436574000109,1160.6436754000024,None,4,1155.574441100005,1155.574441100005,1155.574441100005,5.060397099994589,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,68,0,68,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,68,0,68,0,1160.775734499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_08_nosub_2.mp4,audios/clip_holo_08_nosub_2.mp3,audiovisual,1160.7697736000118,1161.143804499996,1161.345225500001,1161.345225500001,1161.3443796666727,1172.3664098000154,1172.3664098000154,1172.1481179000111,"[8.670512600016082, 9.414770200004568]",1172.2586002000025,1172.2586330999911,None,1172.2586595000175,1172.2586755999946,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,69,0,69,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,69,0,69,0,1172.3664098000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_01_nosub_2.mp4,audios/clip_claude_01_nosub_2.mp3,audiovisual,1172.3607636000088,1172.7624379000044,1172.9627573000034,1172.9627573000034,1172.962605666664,1184.1293137000175,1184.1293137000175,1183.9293595000054,"[8.056980299996212, 8.76603410000098]",1184.0285179000057,1184.0285543999926,None,1184.0285908000078,1184.0286205000011,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,70,0,70,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,70,0,70,0,1184.1293137000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_01_nosub_0.mp4,audios/clip_wurst_01_nosub_0.mp3,audiovisual,1184.1244085000071,1184.5393432000128,1184.7395686999953,1184.7395686999953,1184.7389060666649,1194.6883204000187,1194.8746551999939,1194.6884935999988,[],1194.780049699999,1194.7801020000188,None,1194.780170700018,1194.7802029000013,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,71,0,71,,,,,,,,,,,,,,,,,,,,,,1,None,5.49794450000627,None,,,,,,,,,,,71,0,71,0,1194.8746551999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_30_sub_2.mp4,audios/silence.mp3,visual,1194.8686687000154,1195.2909621,1195.4916849000147,1195.4916849000147,1195.4925693666776,1196.7436151000147,1207.614004300005,1207.5105754999968,"[5.225160799978767, 12.610698899981799]",1207.6088879000163,1213.1277590999962,1,1213.127820099995,1213.1278443000047,None,1,1207.614004300005,1207.614004300005,1207.614004300005,5.49794450000627,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,72,0,72,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,72,0,72,0,1213.2414737000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_26_sub_1.mp4,audios/silence.mp3,visual,1213.235044000001,1213.6412300000084,1213.8422160999908,1213.8422160999908,1213.8414945666775,1215.0936317000014,1226.065465599997,1225.8603230000008,[10.772728300013114],1225.9471451000136,1225.9471758000145,None,1225.947203000018,1225.9472178000142,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,73,0,73,,,,,,,,,,,,,,,,,,,,,,2,None,5.950804599997355,None,,,,,,,,,,,73,0,73,0,1226.065465599997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_16_sub_1.mp4,audios/clip_claude_16_sub_1.mp3,audiovisual,1226.060432600003,1226.4530486000003,1226.6551386000065,1226.6551386000065,1226.6539878666847,,1237.9604590999952,1237.8510360000073,[9.449705400009407],1237.9552677000174,1243.9135094000085,2,1243.9135627000069,1243.9135825000121,None,2,1237.9604590999952,1237.9604590999952,1237.9604590999952,5.950804599997355,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,74,0,74,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,74,0,74,0,1244.0128123000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_11_nosub_2.mp4,audios/silence.mp3,visual,1244.0067779000092,1244.4231378000113,1244.6229568000126,1244.6229568000126,1244.6228403666794,1245.8758067000017,1254.4645329999912,1254.2714540000015,[6.910312000021804],1254.3668854999996,1254.3669269999955,None,1254.3669545000012,1254.3669773000001,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,75,0,75,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,75,0,75,0,1254.4645329999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_25_sub_1.mp4,audios/clip_wurst_25_sub_1.mp3,audiovisual,1254.458718400012,1254.8805285000126,1255.0816780000168,1255.0816780000168,1255.081600766662,1266.4759770999954,1266.4759770999954,1266.29835930001,[],1266.3819632999948,1266.3820116000134,None,1266.3820960000157,1266.3821268000174,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,76,0,76,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,76,0,76,0,1266.4759770999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_10_nosub_0.mp4,audios/clip_claude_10_nosub_0.mp3,audiovisual,1266.4701156000083,1266.8827451000107,1267.0835622000159,1267.0835622000159,1267.083495766685,1278.4748338999925,1278.4748338999925,1278.3009137999907,[],1278.374813500006,1278.3748600000108,None,1278.3749359000067,1278.3749668000091,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,77,0,77,,,,,,,,,,,,,,,,,,,,,,3,None,5.779107199981809,None,,,,,,,,,,,77,0,77,0,1278.4748338999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_06_sub_2.mp4,audios/silence.mp3,visual,1278.4688816000125,1278.884405699995,1279.0866941999993,1279.0866941999993,1279.084676666684,1280.3369074999937,1288.2199583000038,1288.1157376000192,[],1288.2143435000035,1294.0000785000157,3,1294.0001252999937,1294.000142200006,None,3,1288.2199583000038,1288.2199583000038,1288.2199583000038,5.779107199981809,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,78,0,78,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,78,0,78,0,1294.103815200011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_16_sub_0.mp4,audios/silence.mp3,visual,1294.0978443000058,1294.5090308999934,1294.7092797000078,1294.7092797000078,1294.7091252666762,1295.9617548999959,1305.4314138999907,1305.2261167000106,[],1305.3189431999926,1305.3189759000088,None,1305.3190063000075,1305.3190228000167,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,79,0,79,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,79,0,79,0,1305.4314138999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_05_sub_0.mp4,audios/clip_wurst_05_sub_0.mp3,audiovisual,1305.4263206000032,1305.8184693999938,1306.0203443999926,1306.0203443999926,1306.0187537666682,,1314.8873542000074,1314.7194881000032,[],1314.8016986000002,1314.8018107000098,None,1314.8018573000154,1314.8018816999975,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,80,0,80,,,,,,,,,,,,,,,,,,,,,,3,None,3.2240013999980874,None,,,,,,,,,,,80,0,80,0,1314.8873542000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_05_sub_0.mp4,audios/silence.mp3,visual,1314.8813197000127,1315.316048800014,1315.5168765000126,1315.5168765000126,1315.5166021666703,1316.7683499999985,1325.0069922000112,1324.9145722000103,[],1325.0011262999906,1328.2451845000032,3,1328.2452471000142,1328.2452710999933,None,3,1325.0069922000112,1325.0069922000112,1325.0069922000112,3.2240013999980874,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,81,0,81,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,81,0,81,0,1328.3404127999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_15_nosub_1.mp4,audios/silence.mp3,visual,1328.3340017000155,1328.7539316000184,1328.9552385999996,1328.9552385999996,1328.9546175666658,1330.206027200009,1339.5969020000193,1339.4042720000143,[5.714034999982687],1339.5017043999978,1339.5017360000056,None,1339.5017642000166,1339.5017820000066,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,82,0,82,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,82,0,82,0,1339.5969020000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_27_nosub_1.mp4,audios/clip_wurst_27_nosub_1.mp3,audiovisual,1339.5919878999994,1340.0137856999936,1340.2140348000103,1340.2140348000103,1340.2131786666616,,1350.6257565999986,1350.4174482999952,[7.085529600008158],1350.4997714000056,1350.499849200016,None,1350.499897600006,1350.4999337999907,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
